timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_214123_300,78083.297,4159.9741,N,8739.4355,W,515
260407_214123_400,78083.398,4159.9741,N,8739.4355,W,516
260407_214123_500,78083.500,4159.9741,N,8739.4355,W,515
260407_214123_600,78083.602,4159.9741,N,8739.4355,W,516
260407_214123_700,78083.703,4159.9741,N,8739.4355,W,515
260407_214123_800,78083.797,4159.9741,N,8739.4355,W,515
260407_214123_900,78083.898,4159.9741,N,8739.4355,W,515
260407_214124_000,78084.000,4159.9746,N,8739.4355,W,516
260407_214124_100,78084.102,4159.9746,N,8739.4355,W,516
260407_214124_200,78084.203,4159.9746,N,8739.4355,W,516
260407_214124_300,78084.297,4159.9746,N,8739.4355,W,516
260407_214124_400,78084.398,4159.9746,N,8739.4355,W,516
260407_214124_500,78084.500,4159.9746,N,8739.4355,W,516
260407_214124_600,78084.602,4159.9746,N,8739.4355,W,517
260407_214124_700,78084.703,4159.9746,N,8739.4355,W,516
260407_214124_800,78084.797,4159.9746,N,8739.4355,W,516
260407_214124_900,78084.898,4159.9746,N,8739.4355,W,516
260407_214125_000,78085.000,4159.9746,N,8739.4355,W,516
260407_214125_100,78085.102,4159.9746,N,8739.4355,W,516
260407_214125_200,78085.203,4159.9746,N,8739.4355,W,517
260407_214125_300,78085.297,4159.9746,N,8739.4355,W,516
260407_214125_400,78085.398,4159.9746,N,8739.4355,W,516
260407_214125_500,78085.500,4159.9746,N,8739.4355,W,516
260407_214125_600,78085.602,4159.9746,N,8739.4355,W,516
260407_214125_700,78085.703,4159.9746,N,8739.4355,W,515
260407_214125_800,78085.797,4159.9746,N,8739.4355,W,516
260407_214125_900,78085.898,4159.9746,N,8739.4355,W,515
260407_214126_000,78086.000,4159.9746,N,8739.4355,W,516
260407_214126_100,78086.102,4159.9746,N,8739.4355,W,516
260407_214126_200,78086.203,4159.9746,N,8739.4355,W,516
260407_214126_300,78086.297,4159.9746,N,8739.4355,W,516
260407_214126_400,78086.398,4159.9746,N,8739.4355,W,517
260407_214126_500,78086.500,4159.9746,N,8739.4355,W,516
260407_214126_600,78086.602,4159.9746,N,8739.4355,W,516
260407_214126_700,78086.703,4159.9746,N,8739.4355,W,516
260407_214126_800,78086.797,4159.9746,N,8739.4355,W,516
260407_214126_900,78086.898,4159.9746,N,8739.4355,W,516
260407_214127_000,78087.000,4159.9746,N,8739.4355,W,517
260407_214127_000,78087.000,4159.9751,N,8739.4346,W,516
260407_214127_100,78087.102,4159.9751,N,8739.4346,W,516
260407_214127_200,78087.203,4159.9751,N,8739.4346,W,516
260407_214127_300,78087.297,4159.9751,N,8739.4346,W,516
260407_214127_400,78087.398,4159.9751,N,8739.4346,W,516
260407_214127_500,78087.500,4159.9751,N,8739.4346,W,517
260407_214127_600,78087.602,4159.9751,N,8739.4346,W,516
260407_214127_700,78087.703,4159.9751,N,8739.4346,W,515
260407_214127_800,78087.797,4159.9751,N,8739.4346,W,515
260407_214128_000,78088.000,4159.9751,N,8739.4336,W,516
260407_214128_100,78088.102,4159.9751,N,8739.4336,W,516
260407_214128_200,78088.203,4159.9751,N,8739.4336,W,516
260407_214128_300,78088.297,4159.9751,N,8739.4336,W,516
260407_214128_400,78088.398,4159.9751,N,8739.4336,W,516
260407_214128_500,78088.500,4159.9751,N,8739.4336,W,516
260407_214128_600,78088.602,4159.9751,N,8739.4336,W,516
260407_214128_700,78088.703,4159.9751,N,8739.4336,W,516
260407_214128_800,78088.797,4159.9751,N,8739.4336,W,516
260407_214128_900,78088.898,4159.9751,N,8739.4336,W,515
260407_214129_000,78089.000,4159.9756,N,8739.4326,W,517
260407_214129_100,78089.102,4159.9756,N,8739.4326,W,516
