timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_220641_800,79601.797,4159.9814,N,8739.4385,W,515
260407_220641_900,79601.898,4159.9814,N,8739.4385,W,517
260407_220642_000,79602.000,4159.9819,N,8739.4385,W,516
260407_220642_100,79602.102,4159.9819,N,8739.4385,W,516
260407_220642_200,79602.203,4159.9819,N,8739.4385,W,516
260407_220642_300,79602.297,4159.9819,N,8739.4385,W,516
260407_220642_400,79602.398,4159.9819,N,8739.4385,W,516
260407_220642_500,79602.500,4159.9819,N,8739.4385,W,517
260407_220642_600,79602.602,4159.9819,N,8739.4385,W,517
260407_220642_700,79602.703,4159.9819,N,8739.4385,W,517
260407_220642_800,79602.797,4159.9819,N,8739.4385,W,517
260407_220642_900,79602.898,4159.9819,N,8739.4385,W,517
260407_220643_000,79603.000,4159.9819,N,8739.4385,W,517
260407_220643_100,79603.102,4159.9819,N,8739.4385,W,518
260407_220643_200,79603.203,4159.9819,N,8739.4385,W,518
260407_220643_300,79603.297,4159.9819,N,8739.4385,W,518
260407_220643_400,79603.398,4159.9819,N,8739.4385,W,517
260407_220643_500,79603.500,4159.9819,N,8739.4385,W,518
260407_220643_600,79603.602,4159.9819,N,8739.4385,W,518
260407_220643_700,79603.703,4159.9819,N,8739.4385,W,519
260407_220643_800,79603.797,4159.9819,N,8739.4385,W,517
260407_220643_900,79603.898,4159.9819,N,8739.4385,W,518
260407_220644_000,79604.000,4159.9819,N,8739.4395,W,517
260407_220644_100,79604.102,4159.9819,N,8739.4395,W,517
260407_220644_200,79604.203,4159.9819,N,8739.4395,W,518
260407_220644_300,79604.297,4159.9819,N,8739.4395,W,518
260407_220644_400,79604.398,4159.9819,N,8739.4395,W,518
260407_220644_500,79604.500,4159.9819,N,8739.4395,W,518
260407_220644_600,79604.602,4159.9819,N,8739.4395,W,518
260407_220644_700,79604.703,4159.9819,N,8739.4395,W,518
260407_220644_800,79604.797,4159.9819,N,8739.4395,W,518
260407_220644_900,79604.898,4159.9819,N,8739.4395,W,517
260407_220645_000,79605.000,4159.9824,N,8739.4395,W,517
260407_220645_100,79605.102,4159.9824,N,8739.4395,W,517
260407_220645_200,79605.203,4159.9824,N,8739.4395,W,517
260407_220645_300,79605.297,4159.9824,N,8739.4395,W,517
260407_220645_400,79605.398,4159.9824,N,8739.4395,W,517
260407_220645_500,79605.500,4159.9824,N,8739.4395,W,517
260407_220645_600,79605.602,4159.9824,N,8739.4395,W,518
260407_220645_700,79605.703,4159.9824,N,8739.4395,W,517
260407_220645_800,79605.797,4159.9824,N,8739.4395,W,517
260407_220645_900,79605.898,4159.9824,N,8739.4395,W,518
260407_220646_000,79606.000,4159.9824,N,8739.4404,W,516
260407_220646_100,79606.102,4159.9824,N,8739.4404,W,516
260407_220646_200,79606.203,4159.9824,N,8739.4404,W,516
260407_220646_300,79606.297,4159.9824,N,8739.4404,W,516
260407_220646_400,79606.398,4159.9824,N,8739.4404,W,516
260407_220646_500,79606.500,4159.9824,N,8739.4404,W,516
260407_220646_600,79606.602,4159.9824,N,8739.4404,W,516
260407_220646_700,79606.703,4159.9824,N,8739.4404,W,515
260407_220646_800,79606.797,4159.9824,N,8739.4404,W,515
260407_220646_900,79606.898,4159.9824,N,8739.4404,W,515
260407_220647_000,79607.000,4159.9824,N,8739.4404,W,515
260407_220647_100,79607.102,4159.9824,N,8739.4404,W,515
260407_220647_200,79607.203,4159.9824,N,8739.4404,W,515
260407_220647_300,79607.297,4159.9824,N,8739.4404,W,516
260407_220647_400,79607.398,4159.9824,N,8739.4404,W,515
260407_220647_500,79607.500,4159.9824,N,8739.4404,W,515
260407_220647_600,79607.602,4159.9824,N,8739.4404,W,515
260407_220647_700,79607.703,4159.9824,N,8739.4404,W,515
260407_220647_800,79607.797,4159.9824,N,8739.4404,W,515
260407_220647_900,79607.898,4159.9824,N,8739.4404,W,515
260407_220648_000,79608.000,4159.9824,N,8739.4404,W,514
260407_220648_100,79608.102,4159.9824,N,8739.4404,W,514
260407_220648_200,79608.203,4159.9824,N,8739.4404,W,515
260407_220648_300,79608.297,4159.9824,N,8739.4404,W,514
260407_220648_400,79608.398,4159.9824,N,8739.4404,W,515
260407_220648_500,79608.500,4159.9824,N,8739.4404,W,516
260407_220648_600,79608.602,4159.9824,N,8739.4404,W,514
260407_220648_700,79608.703,4159.9824,N,8739.4404,W,515
260407_220648_800,79608.797,4159.9824,N,8739.4404,W,515
260407_220648_900,79608.898,4159.9824,N,8739.4404,W,515
260407_220649_000,79609.000,4159.9824,N,8739.4404,W,515
260407_220649_000,79609.000,4159.9829,N,8739.4404,W,515
260407_220649_100,79609.102,4159.9829,N,8739.4404,W,515
260407_220649_200,79609.203,4159.9829,N,8739.4404,W,516
260407_220649_300,79609.297,4159.9829,N,8739.4404,W,515
260407_220649_400,79609.398,4159.9829,N,8739.4404,W,515
260407_220649_500,79609.500,4159.9829,N,8739.4404,W,516
260407_220649_600,79609.602,4159.9829,N,8739.4404,W,516
260407_220649_700,79609.703,4159.9829,N,8739.4404,W,516
260407_220649_800,79609.797,4159.9829,N,8739.4404,W,515
260407_220650_000,79610.000,4159.9829,N,8739.4404,W,516
260407_220650_100,79610.102,4159.9829,N,8739.4404,W,516
260407_220650_200,79610.203,4159.9829,N,8739.4404,W,516
260407_220650_300,79610.297,4159.9829,N,8739.4404,W,516
260407_220650_400,79610.398,4159.9829,N,8739.4404,W,517
260407_220650_500,79610.500,4159.9829,N,8739.4404,W,516
260407_220650_600,79610.602,4159.9829,N,8739.4404,W,517
260407_220650_700,79610.703,4159.9829,N,8739.4404,W,517
260407_220650_800,79610.797,4159.9829,N,8739.4404,W,517
260407_220650_900,79610.898,4159.9829,N,8739.4404,W,517
260407_220651_000,79611.000,4159.9829,N,8739.4404,W,517
260407_220651_100,79611.102,4159.9829,N,8739.4404,W,518
260407_220651_200,79611.203,4159.9829,N,8739.4404,W,517
260407_220651_300,79611.297,4159.9829,N,8739.4404,W,517
260407_220651_400,79611.398,4159.9829,N,8739.4404,W,518
260407_220651_500,79611.500,4159.9829,N,8739.4404,W,518
260407_220651_600,79611.602,4159.9829,N,8739.4404,W,518
260407_220651_700,79611.703,4159.9829,N,8739.4404,W,518
260407_220651_800,79611.797,4159.9829,N,8739.4404,W,517
260407_220651_900,79611.898,4159.9829,N,8739.4404,W,517
260407_220652_000,79612.000,4159.9829,N,8739.4404,W,518
260407_220652_100,79612.102,4159.9829,N,8739.4404,W,517
260407_220652_200,79612.203,4159.9829,N,8739.4404,W,518
260407_220652_300,79612.297,4159.9829,N,8739.4404,W,518
260407_220652_400,79612.398,4159.9829,N,8739.4404,W,518
260407_220652_500,79612.500,4159.9829,N,8739.4404,W,518
260407_220652_600,79612.602,4159.9829,N,8739.4404,W,518
260407_220652_700,79612.703,4159.9829,N,8739.4404,W,518
260407_220652_800,79612.797,4159.9829,N,8739.4404,W,518
260407_220652_900,79612.898,4159.9829,N,8739.4404,W,518
260407_220653_000,79613.000,4159.9829,N,8739.4404,W,517
260407_220653_100,79613.102,4159.9829,N,8739.4404,W,517
260407_220653_200,79613.203,4159.9829,N,8739.4404,W,517
260407_220653_300,79613.297,4159.9829,N,8739.4404,W,517
260407_220653_400,79613.398,4159.9829,N,8739.4404,W,517
260407_220653_500,79613.500,4159.9829,N,8739.4404,W,517
260407_220653_600,79613.602,4159.9829,N,8739.4404,W,517
260407_220653_700,79613.703,4159.9829,N,8739.4404,W,517
260407_220653_800,79613.797,4159.9829,N,8739.4404,W,517
260407_220653_900,79613.898,4159.9829,N,8739.4404,W,517
260407_220654_000,79614.000,4159.9824,N,8739.4404,W,516
260407_220654_100,79614.102,4159.9824,N,8739.4404,W,517
260407_220654_200,79614.203,4159.9824,N,8739.4404,W,517
260407_220654_300,79614.297,4159.9824,N,8739.4404,W,517
260407_220654_400,79614.398,4159.9824,N,8739.4404,W,516
260407_220654_500,79614.500,4159.9824,N,8739.4404,W,516
