timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_200158_500,72118.000,4159.9912,N,8739.3975,W,214
260330_200158_600,72118.000,4159.9912,N,8739.3975,W,214
260330_200158_700,72118.000,4159.9912,N,8739.3975,W,214
260330_200158_800,72118.000,4159.9912,N,8739.3975,W,214
260330_200158_900,72118.000,4159.9912,N,8739.3975,W,214
260330_200159_000,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_100,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_200,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_300,72119.000,4159.9912,N,8739.3975,W,214
260330_200159_400,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_500,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_600,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_700,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_800,72119.000,4159.9912,N,8739.3975,W,215
260330_200159_900,72119.000,4159.9912,N,8739.3975,W,215
260330_200200_000,72120.000,4159.9912,N,8739.3975,W,215
260330_200200_100,72120.000,4159.9912,N,8739.3975,W,215
260330_200200_000,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_100,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_200,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_300,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_400,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_500,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_600,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_700,72120.000,4159.9863,N,8739.4209,W,215
260330_200200_800,72120.000,4159.9863,N,8739.4209,W,215
260330_200201_000,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_100,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_200,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_300,72121.000,4159.9858,N,8739.4238,W,215
260330_200201_400,72121.000,4159.9858,N,8739.4238,W,215
