timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_224248_500,81768.500,4200.0581,N,8739.6738,W,109
260407_224248_600,81768.602,4200.0581,N,8739.6738,W,95
260407_224248_700,81768.703,4200.0581,N,8739.6738,W,77
260407_224248_800,81768.797,4200.0581,N,8739.6738,W,85
260407_224248_900,81768.898,4200.0581,N,8739.6738,W,126
260407_224249_000,81769.000,4200.0581,N,8739.6729,W,123
260407_224249_100,81769.102,4200.0581,N,8739.6729,W,116
260407_224249_200,81769.203,4200.0581,N,8739.6729,W,90
260407_224249_300,81769.297,4200.0581,N,8739.6729,W,92
260407_224249_400,81769.398,4200.0581,N,8739.6729,W,114
260407_224249_500,81769.500,4200.0581,N,8739.6729,W,116
260407_224249_600,81769.602,4200.0581,N,8739.6729,W,111
260407_224249_700,81769.703,4200.0581,N,8739.6729,W,108
260407_224249_800,81769.797,4200.0581,N,8739.6729,W,108
260407_224249_900,81769.898,4200.0581,N,8739.6729,W,113
260407_224250_000,81770.000,4200.0581,N,8739.6729,W,117
260407_224250_100,81770.102,4200.0581,N,8739.6729,W,117
260407_224250_200,81770.203,4200.0581,N,8739.6729,W,114
260407_224250_300,81770.297,4200.0581,N,8739.6729,W,114
260407_224250_400,81770.398,4200.0581,N,8739.6729,W,114
260407_224250_500,81770.500,4200.0581,N,8739.6729,W,114
260407_224250_600,81770.602,4200.0581,N,8739.6729,W,114
260407_224250_700,81770.703,4200.0581,N,8739.6729,W,112
260407_224250_800,81770.797,4200.0581,N,8739.6729,W,112
260407_224250_900,81770.898,4200.0581,N,8739.6729,W,111
260407_224251_000,81771.000,4200.0581,N,8739.6729,W,111
260407_224251_100,81771.102,4200.0581,N,8739.6729,W,111
260407_224251_200,81771.203,4200.0581,N,8739.6729,W,113
260407_224251_300,81771.297,4200.0581,N,8739.6729,W,112
260407_224251_400,81771.398,4200.0581,N,8739.6729,W,113
260407_224251_500,81771.500,4200.0581,N,8739.6729,W,112
260407_224251_600,81771.602,4200.0581,N,8739.6729,W,110
260407_224251_700,81771.703,4200.0581,N,8739.6729,W,110
260407_224251_800,81771.797,4200.0581,N,8739.6729,W,107
260407_224251_900,81771.898,4200.0581,N,8739.6729,W,102
260407_224252_000,81772.000,4200.0581,N,8739.6729,W,93
260407_224252_100,81772.102,4200.0581,N,8739.6729,W,44
260407_224252_200,81772.203,4200.0581,N,8739.6729,W,15
260407_224252_300,81772.297,4200.0581,N,8739.6729,W,25
260407_224252_400,81772.398,4200.0581,N,8739.6729,W,38
260407_224252_500,81772.500,4200.0581,N,8739.6729,W,57
260407_224252_600,81772.602,4200.0581,N,8739.6729,W,83
260407_224252_700,81772.703,4200.0581,N,8739.6729,W,126
260407_224252_800,81772.797,4200.0581,N,8739.6729,W,126
260407_224252_900,81772.898,4200.0581,N,8739.6729,W,115
260407_224253_000,81773.000,4200.0586,N,8739.6729,W,102
260407_224253_100,81773.102,4200.0586,N,8739.6729,W,110
