timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260403_001013_610,613.610,4200.0034,N,8739.6055,W,6429
260403_001013_620,613.620,4200.0034,N,8739.6055,W,6681
260403_001013_630,613.630,4200.0034,N,8739.6055,W,6486
260403_001013_640,613.640,4200.0034,N,8739.6055,W,6597
260403_001013_650,613.650,4200.0034,N,8739.6055,W,6665
260403_001013_660,613.660,4200.0034,N,8739.6055,W,6464
260403_001013_670,613.670,4200.0034,N,8739.6055,W,6546
260403_001013_680,613.680,4200.0034,N,8739.6055,W,6432
260403_001013_695,613.695,4200.0034,N,8739.6055,W,6510
260403_001013_705,613.705,4200.0034,N,8739.6055,W,6498
260403_001013_715,613.715,4200.0034,N,8739.6055,W,6497
260403_001013_725,613.725,4200.0034,N,8739.6055,W,6426
260403_001013_735,613.735,4200.0034,N,8739.6055,W,6432
260403_001013_745,613.745,4200.0034,N,8739.6055,W,6572
260403_001013_755,613.755,4200.0034,N,8739.6055,W,6429
260403_001013_765,613.765,4200.0034,N,8739.6055,W,6441
260403_001013_780,613.780,4200.0034,N,8739.6055,W,6602
260403_001013_790,613.790,4200.0034,N,8739.6055,W,6673
260403_001013_800,613.800,4200.0034,N,8739.6055,W,6504
260403_001013_810,613.810,4200.0034,N,8739.6055,W,6678
260403_001013_820,613.820,4200.0034,N,8739.6055,W,6651
260403_001013_830,613.830,4200.0034,N,8739.6055,W,6649
260403_001013_840,613.840,4200.0034,N,8739.6055,W,6656
260403_001013_850,613.850,4200.0034,N,8739.6055,W,6637
260403_001013_862,613.862,4200.0034,N,8739.6055,W,6445
260403_001013_872,613.872,4200.0034,N,8739.6055,W,6644
260403_001013_882,613.882,4200.0034,N,8739.6055,W,6634
260403_001013_892,613.892,4200.0034,N,8739.6055,W,6558
260403_001013_902,613.902,4200.0034,N,8739.6055,W,6431
260403_001013_912,613.912,4200.0034,N,8739.6055,W,6649
260403_001013_922,613.922,4200.0034,N,8739.6055,W,6639
260403_001013_932,613.932,4200.0034,N,8739.6055,W,6619
260403_001013_946,613.946,4200.0034,N,8739.6055,W,6529
260403_001013_956,613.956,4200.0034,N,8739.6055,W,6563
260403_001013_966,613.966,4200.0034,N,8739.6055,W,6436
260403_001013_976,613.976,4200.0034,N,8739.6055,W,6675
260403_001013_986,613.986,4200.0034,N,8739.6055,W,6487
260403_001014_000,614.000,4200.0034,N,8739.6055,W,6653
260403_001014_010,614.010,4200.0034,N,8739.6055,W,6642
260403_001014_020,614.020,4200.0034,N,8739.6055,W,6607
260403_001014_035,614.035,4200.0034,N,8739.6055,W,6590
260403_001014_045,614.045,4200.0034,N,8739.6055,W,6435
260403_001014_055,614.055,4200.0034,N,8739.6055,W,6494
260403_001014_065,614.065,4200.0034,N,8739.6055,W,6582
260403_001014_075,614.075,4200.0034,N,8739.6055,W,6433
260403_001014_085,614.085,4200.0034,N,8739.6055,W,6553
260403_001014_095,614.095,4200.0034,N,8739.6055,W,6503
260403_001014_105,614.105,4200.0034,N,8739.6055,W,6607
260403_001014_120,614.120,4200.0034,N,8739.6055,W,6441
260403_001014_130,614.130,4200.0034,N,8739.6055,W,6566
260403_001014_140,614.140,4200.0034,N,8739.6055,W,6627
260403_001014_150,614.150,4200.0034,N,8739.6055,W,6498
260403_001014_160,614.160,4200.0034,N,8739.6055,W,6676
260403_001014_170,614.170,4200.0034,N,8739.6055,W,6578
260403_001014_180,614.180,4200.0034,N,8739.6055,W,6674
260403_001014_190,614.190,4200.0034,N,8739.6055,W,6434
260403_001014_205,614.205,4200.0034,N,8739.6055,W,6679
260403_001014_215,614.215,4200.0034,N,8739.6055,W,6443
260403_001014_225,614.225,4200.0034,N,8739.6055,W,6438
260403_001014_235,614.235,4200.0034,N,8739.6055,W,6662
260403_001014_245,614.245,4200.0034,N,8739.6055,W,6517
260403_001014_255,614.255,4200.0034,N,8739.6055,W,6652
260403_001014_265,614.265,4200.0034,N,8739.6055,W,6577
260403_001014_275,614.275,4200.0034,N,8739.6055,W,6435
260403_001014_289,614.289,4200.0034,N,8739.6055,W,6499
260403_001014_299,614.299,4200.0034,N,8739.6055,W,6624
260403_001014_309,614.309,4200.0034,N,8739.6055,W,6543
260403_001014_319,614.319,4200.0034,N,8739.6055,W,6462
260403_001014_329,614.329,4200.0034,N,8739.6055,W,6672
260403_001014_339,614.339,4200.0034,N,8739.6055,W,6433
260403_001014_349,614.349,4200.0034,N,8739.6055,W,6438
260403_001014_359,614.359,4200.0034,N,8739.6055,W,6449
260403_001014_373,614.373,4200.0034,N,8739.6055,W,6488
260403_001014_383,614.383,4200.0034,N,8739.6055,W,6608
260403_001014_393,614.393,4200.0034,N,8739.6055,W,6604
260403_001014_403,614.403,4200.0034,N,8739.6055,W,6472
260403_001014_413,614.413,4200.0034,N,8739.6055,W,6463
260403_001014_423,614.423,4200.0034,N,8739.6055,W,6444
260403_001014_433,614.433,4200.0034,N,8739.6055,W,6609
260403_001014_443,614.443,4200.0034,N,8739.6055,W,6652
260403_001014_455,614.455,4200.0034,N,8739.6055,W,6554
260403_001014_465,614.465,4200.0034,N,8739.6055,W,6666
260403_001014_475,614.475,4200.0034,N,8739.6055,W,6522
260403_001014_485,614.485,4200.0034,N,8739.6055,W,6438
260403_001014_495,614.495,4200.0034,N,8739.6055,W,6454
260403_001014_505,614.505,4200.0034,N,8739.6055,W,6653
260403_001014_515,614.515,4200.0034,N,8739.6055,W,6651
260403_001014_525,614.525,4200.0034,N,8739.6055,W,6639
260403_001014_540,614.540,4200.0034,N,8739.6055,W,6609
260403_001014_550,614.550,4200.0034,N,8739.6055,W,6651
260403_001014_560,614.560,4200.0034,N,8739.6055,W,6437
260403_001014_570,614.570,4200.0034,N,8739.6055,W,6523
260403_001014_580,614.580,4200.0034,N,8739.6055,W,6561
260403_001014_590,614.590,4200.0034,N,8739.6055,W,6649
260403_001014_600,614.600,4200.0034,N,8739.6055,W,6537
260403_001014_610,614.610,4200.0034,N,8739.6055,W,6654
260403_001014_625,614.625,4200.0034,N,8739.6055,W,6501
260403_001014_635,614.635,4200.0034,N,8739.6055,W,6665
260403_001014_645,614.645,4200.0034,N,8739.6055,W,6445
260403_001014_655,614.655,4200.0034,N,8739.6055,W,6479
260403_001014_665,614.665,4200.0034,N,8739.6055,W,6438
260403_001014_675,614.675,4200.0034,N,8739.6055,W,6437
260403_001014_685,614.685,4200.0034,N,8739.6055,W,6509
260403_001014_695,614.695,4200.0034,N,8739.6055,W,6457
260403_001014_710,614.710,4200.0034,N,8739.6055,W,6471
260403_001014_720,614.720,4200.0034,N,8739.6055,W,6640
260403_001014_730,614.730,4200.0034,N,8739.6055,W,6497
260403_001014_740,614.740,4200.0034,N,8739.6055,W,6574
260403_001014_750,614.750,4200.0034,N,8739.6055,W,6472
260403_001014_760,614.760,4200.0034,N,8739.6055,W,6627
260403_001014_770,614.770,4200.0034,N,8739.6055,W,6597
260403_001014_780,614.780,4200.0034,N,8739.6055,W,6670
260403_001014_796,614.796,4200.0034,N,8739.6055,W,6648
260403_001014_806,614.806,4200.0034,N,8739.6055,W,6645
260403_001014_816,614.816,4200.0034,N,8739.6055,W,6599
260403_001014_826,614.826,4200.0034,N,8739.6055,W,6656
260403_001014_836,614.836,4200.0034,N,8739.6055,W,6643
260403_001014_846,614.846,4200.0034,N,8739.6055,W,6504
260403_001014_856,614.856,4200.0034,N,8739.6055,W,6564
260403_001014_866,614.866,4200.0034,N,8739.6055,W,6667
260403_001014_883,614.883,4200.0034,N,8739.6055,W,6559
260403_001014_893,614.893,4200.0034,N,8739.6055,W,6483
260403_001014_903,614.903,4200.0034,N,8739.6055,W,6650
260403_001014_913,614.913,4200.0034,N,8739.6055,W,6558
260403_001014_923,614.923,4200.0034,N,8739.6055,W,6656
260403_001014_933,614.933,4200.0034,N,8739.6055,W,6670
260403_001014_943,614.943,4200.0034,N,8739.6055,W,6479
260403_001014_953,614.953,4200.0034,N,8739.6055,W,6500
260403_001014_968,614.968,4200.0034,N,8739.6055,W,6460
260403_001014_978,614.978,4200.0034,N,8739.6055,W,6552
260403_001014_988,614.988,4200.0034,N,8739.6055,W,6588
260403_001015_000,615.000,4200.0034,N,8739.6055,W,6571
260403_001015_010,615.010,4200.0034,N,8739.6055,W,6657
260403_001015_020,615.020,4200.0034,N,8739.6055,W,6446
260403_001015_030,615.030,4200.0034,N,8739.6055,W,6661
260403_001015_040,615.040,4200.0034,N,8739.6055,W,6483
260403_001015_052,615.052,4200.0034,N,8739.6055,W,6561
260403_001015_062,615.062,4200.0034,N,8739.6055,W,6522
260403_001015_072,615.072,4200.0034,N,8739.6055,W,6448
260403_001015_082,615.082,4200.0034,N,8739.6055,W,6661
260403_001015_092,615.092,4200.0034,N,8739.6055,W,6520
