timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_201600_500,72960.500,4159.9756,N,8739.3926,W,220
260330_201600_600,72960.602,4159.9756,N,8739.3926,W,220
260330_201600_700,72960.703,4159.9756,N,8739.3926,W,220
260330_201600_800,72960.797,4159.9756,N,8739.3926,W,219
260330_201600_900,72960.898,4159.9756,N,8739.3926,W,219
260330_201601_000,72961.000,4159.9756,N,8739.3926,W,218
260330_201601_000,72961.000,4159.9819,N,8739.4365,W,218
260330_201601_100,72961.102,4159.9819,N,8739.4365,W,218
260330_201601_200,72961.203,4159.9819,N,8739.4365,W,218
260330_201601_300,72961.297,4159.9819,N,8739.4365,W,219
260330_201601_400,72961.398,4159.9819,N,8739.4365,W,219
260330_201601_500,72961.500,4159.9819,N,8739.4365,W,220
260330_201601_600,72961.602,4159.9819,N,8739.4365,W,220
260330_201601_700,72961.703,4159.9819,N,8739.4365,W,221
260330_201601_800,72961.797,4159.9819,N,8739.4365,W,220
260330_201602_000,72962.000,4159.9824,N,8739.4404,W,220
260330_201602_100,72962.102,4159.9824,N,8739.4404,W,220
260330_201602_200,72962.203,4159.9824,N,8739.4404,W,221
260330_201602_300,72962.297,4159.9824,N,8739.4404,W,221
260330_201602_400,72962.398,4159.9824,N,8739.4404,W,220
260330_201602_500,72962.500,4159.9824,N,8739.4404,W,220
260330_201602_600,72962.602,4159.9824,N,8739.4404,W,220
260330_201602_700,72962.703,4159.9824,N,8739.4404,W,220
260330_201602_800,72962.797,4159.9824,N,8739.4404,W,220
260330_201602_900,72962.898,4159.9824,N,8739.4404,W,219
260330_201603_000,72963.000,4159.9829,N,8739.4434,W,219
260330_201603_100,72963.102,4159.9829,N,8739.4434,W,219
260330_201603_200,72963.203,4159.9829,N,8739.4434,W,219
260330_201603_300,72963.297,4159.9829,N,8739.4434,W,220
260330_201603_400,72963.398,4159.9829,N,8739.4434,W,219
260330_201603_500,72963.500,4159.9829,N,8739.4434,W,219
260330_201603_600,72963.602,4159.9829,N,8739.4434,W,219
260330_201603_700,72963.703,4159.9829,N,8739.4434,W,219
260330_201603_800,72963.797,4159.9829,N,8739.4434,W,219
260330_201603_900,72963.898,4159.9829,N,8739.4434,W,219
260330_201604_000,72964.000,4159.9829,N,8739.4443,W,219
260330_201604_100,72964.102,4159.9829,N,8739.4443,W,219
260330_201604_200,72964.203,4159.9829,N,8739.4443,W,219
260330_201604_300,72964.297,4159.9829,N,8739.4443,W,219
260330_201604_400,72964.398,4159.9829,N,8739.4443,W,219
260330_201604_500,72964.500,4159.9829,N,8739.4443,W,219
260330_201604_600,72964.602,4159.9829,N,8739.4443,W,219
260330_201604_700,72964.703,4159.9829,N,8739.4443,W,219
260330_201604_800,72964.797,4159.9829,N,8739.4443,W,219
260330_201604_900,72964.898,4159.9829,N,8739.4443,W,219
260330_201605_000,72965.000,4159.9829,N,8739.4453,W,219
260330_201605_100,72965.102,4159.9829,N,8739.4453,W,219
260330_201605_200,72965.203,4159.9829,N,8739.4453,W,219
260330_201605_300,72965.297,4159.9829,N,8739.4453,W,219
260330_201605_400,72965.398,4159.9829,N,8739.4453,W,219
260330_201605_500,72965.500,4159.9829,N,8739.4453,W,219
260330_201605_600,72965.602,4159.9829,N,8739.4453,W,219
260330_201605_700,72965.703,4159.9829,N,8739.4453,W,219
260330_201605_800,72965.797,4159.9829,N,8739.4453,W,219
260330_201605_900,72965.898,4159.9829,N,8739.4453,W,219
260330_201606_000,72966.000,4159.9829,N,8739.4463,W,219
260330_201606_100,72966.102,4159.9829,N,8739.4463,W,219
260330_201606_200,72966.203,4159.9829,N,8739.4463,W,219
260330_201606_300,72966.297,4159.9829,N,8739.4463,W,219
260330_201606_400,72966.398,4159.9829,N,8739.4463,W,219
260330_201606_500,72966.500,4159.9829,N,8739.4463,W,219
260330_201606_600,72966.602,4159.9829,N,8739.4463,W,219
260330_201606_700,72966.703,4159.9829,N,8739.4463,W,219
260330_201606_800,72966.797,4159.9829,N,8739.4463,W,219
260330_201606_900,72966.898,4159.9829,N,8739.4463,W,219
260330_201607_000,72967.000,4159.9829,N,8739.4463,W,219
260330_201607_100,72967.102,4159.9829,N,8739.4463,W,219
260330_201607_200,72967.203,4159.9829,N,8739.4463,W,219
260330_201607_300,72967.297,4159.9829,N,8739.4463,W,219
260330_201607_400,72967.398,4159.9829,N,8739.4463,W,219
260330_201607_500,72967.500,4159.9829,N,8739.4463,W,219
260330_201607_600,72967.602,4159.9829,N,8739.4463,W,219
260330_201607_700,72967.703,4159.9829,N,8739.4463,W,218
260330_201607_800,72967.797,4159.9829,N,8739.4463,W,218
260330_201607_900,72967.898,4159.9829,N,8739.4463,W,218
260330_201608_000,72968.000,4159.9829,N,8739.4463,W,218
260330_201608_100,72968.102,4159.9829,N,8739.4463,W,218
