timecode,lat,lat_dir,lon,lon_dir,sensor
260324_221645_800,4200.0713,N,8739.4355,W,208
260324_221645_900,4200.0713,N,8739.4355,W,208
260324_221646_000,4200.0698,N,8739.4355,W,208
260324_221646_100,4200.0698,N,8739.4355,W,208
260324_221646_200,4200.0698,N,8739.4355,W,208
260324_221646_300,4200.0698,N,8739.4355,W,208
260324_221646_400,4200.0698,N,8739.4355,W,208
260324_221646_500,4200.0698,N,8739.4355,W,208
260324_221646_600,4200.0698,N,8739.4355,W,208
260324_221646_700,4200.0698,N,8739.4355,W,208
260324_221646_800,4200.0698,N,8739.4355,W,208
260324_221646_900,4200.0698,N,8739.4355,W,208
260324_221647_000,4200.0679,N,8739.4365,W,208
260324_221647_100,4200.0679,N,8739.4365,W,208
260324_221647_200,4200.0679,N,8739.4365,W,208
260324_221647_300,4200.0679,N,8739.4365,W,208
260324_221647_400,4200.0679,N,8739.4365,W,208
260324_221647_500,4200.0679,N,8739.4365,W,208
260324_221647_600,4200.0679,N,8739.4365,W,208
260324_221647_700,4200.0679,N,8739.4365,W,208
260324_221647_800,4200.0679,N,8739.4365,W,208
260324_221647_900,4200.0679,N,8739.4365,W,208
260324_221648_000,4200.0664,N,8739.4365,W,208
260324_221648_100,4200.0664,N,8739.4365,W,208
260324_221648_200,4200.0664,N,8739.4365,W,208
260324_221648_300,4200.0664,N,8739.4365,W,208
260324_221648_400,4200.0664,N,8739.4365,W,208
260324_221648_500,4200.0664,N,8739.4365,W,208
260324_221648_600,4200.0664,N,8739.4365,W,208
260324_221648_700,4200.0664,N,8739.4365,W,208
260324_221648_800,4200.0664,N,8739.4365,W,208
260324_221648_900,4200.0664,N,8739.4365,W,208
260324_221649_000,4200.0645,N,8739.4375,W,208
260324_221649_100,4200.0645,N,8739.4375,W,208
260324_221649_200,4200.0645,N,8739.4375,W,208
260324_221649_300,4200.0645,N,8739.4375,W,208
260324_221649_400,4200.0645,N,8739.4375,W,208
260324_221649_500,4200.0645,N,8739.4375,W,208
260324_221649_600,4200.0645,N,8739.4375,W,208
260324_221649_700,4200.0645,N,8739.4375,W,208
260324_221649_800,4200.0645,N,8739.4375,W,208
260324_221649_900,4200.0645,N,8739.4375,W,208
260324_221650_000,4200.0625,N,8739.4375,W,208
260324_221650_100,4200.0625,N,8739.4375,W,208
260324_221650_200,4200.0625,N,8739.4375,W,208
260324_221650_300,4200.0625,N,8739.4375,W,208
260324_221650_400,4200.0625,N,8739.4375,W,208
260324_221650_500,4200.0625,N,8739.4375,W,208
260324_221650_600,4200.0625,N,8739.4375,W,208
260324_221650_700,4200.0625,N,8739.4375,W,208
260324_221650_800,4200.0625,N,8739.4375,W,208
260324_221650_900,4200.0625,N,8739.4375,W,208
260324_221651_000,4200.0601,N,8739.4385,W,208
260324_221651_100,4200.0601,N,8739.4385,W,208
260324_221651_200,4200.0601,N,8739.4385,W,208
260324_221651_300,4200.0601,N,8739.4385,W,208
260324_221651_400,4200.0601,N,8739.4385,W,208
260324_221651_500,4200.0601,N,8739.4385,W,208
260324_221651_600,4200.0601,N,8739.4385,W,208
260324_221651_700,4200.0601,N,8739.4385,W,208
260324_221651_800,4200.0601,N,8739.4385,W,208
260324_221651_900,4200.0601,N,8739.4385,W,208
260324_221652_000,4200.0576,N,8739.4395,W,208
260324_221652_100,4200.0576,N,8739.4395,W,208
260324_221652_200,4200.0576,N,8739.4395,W,208
260324_221652_300,4200.0576,N,8739.4395,W,208
260324_221652_400,4200.0576,N,8739.4395,W,208
260324_221652_500,4200.0576,N,8739.4395,W,208
260324_221652_600,4200.0576,N,8739.4395,W,207
260324_221652_700,4200.0576,N,8739.4395,W,208
260324_221652_800,4200.0576,N,8739.4395,W,208
260324_221652_900,4200.0576,N,8739.4395,W,208
260324_221653_000,4200.0557,N,8739.4404,W,208
260324_221653_100,4200.0557,N,8739.4404,W,208
260324_221653_200,4200.0557,N,8739.4404,W,208
260324_221653_300,4200.0557,N,8739.4404,W,208
260324_221653_400,4200.0557,N,8739.4404,W,208
260324_221653_500,4200.0557,N,8739.4404,W,208
260324_221653_600,4200.0557,N,8739.4404,W,208
260324_221653_700,4200.0557,N,8739.4404,W,208
260324_221653_800,4200.0557,N,8739.4404,W,208
260324_221653_900,4200.0557,N,8739.4404,W,208
260324_221654_000,4200.0532,N,8739.4414,W,208
260324_221654_100,4200.0532,N,8739.4414,W,208
260324_221654_200,4200.0532,N,8739.4414,W,208
260324_221654_300,4200.0532,N,8739.4414,W,208
260324_221654_400,4200.0532,N,8739.4414,W,208
260324_221654_500,4200.0532,N,8739.4414,W,208
260324_221654_600,4200.0532,N,8739.4414,W,208
260324_221654_700,4200.0532,N,8739.4414,W,208
260324_221654_800,4200.0532,N,8739.4414,W,208
260324_221654_900,4200.0532,N,8739.4414,W,208
260324_221655_000,4200.0508,N,8739.4414,W,208
260324_221655_100,4200.0508,N,8739.4414,W,208
260324_221655_200,4200.0508,N,8739.4414,W,208
260324_221655_300,4200.0508,N,8739.4414,W,208
260324_221655_400,4200.0508,N,8739.4414,W,208
260324_221655_500,4200.0508,N,8739.4414,W,208
260324_221655_600,4200.0508,N,8739.4414,W,208
260324_221655_700,4200.0508,N,8739.4414,W,208
260324_221655_800,4200.0508,N,8739.4414,W,208
260324_221655_900,4200.0508,N,8739.4414,W,208
260324_221656_000,4200.0488,N,8739.4424,W,208
260324_221656_100,4200.0488,N,8739.4424,W,208
260324_221656_200,4200.0488,N,8739.4424,W,208
260324_221656_300,4200.0488,N,8739.4424,W,208
260324_221656_400,4200.0488,N,8739.4424,W,208
260324_221656_500,4200.0488,N,8739.4424,W,208
260324_221656_600,4200.0488,N,8739.4424,W,208
260324_221656_700,4200.0488,N,8739.4424,W,208
260324_221656_800,4200.0488,N,8739.4424,W,208
260324_221656_900,4200.0488,N,8739.4424,W,208
260324_221657_000,4200.0459,N,8739.4434,W,208
260324_221657_100,4200.0459,N,8739.4434,W,208
260324_221657_200,4200.0459,N,8739.4434,W,208
260324_221657_300,4200.0459,N,8739.4434,W,208
260324_221657_400,4200.0459,N,8739.4434,W,208
260324_221657_500,4200.0459,N,8739.4434,W,208
260324_221657_600,4200.0459,N,8739.4434,W,208
260324_221657_700,4200.0459,N,8739.4434,W,208
260324_221657_800,4200.0459,N,8739.4434,W,208
260324_221657_900,4200.0459,N,8739.4434,W,208
260324_221658_000,4200.0439,N,8739.4443,W,208
260324_221658_100,4200.0439,N,8739.4443,W,208
260324_221658_200,4200.0439,N,8739.4443,W,208
260324_221658_300,4200.0439,N,8739.4443,W,208
260324_221658_400,4200.0439,N,8739.4443,W,208
260324_221658_500,4200.0439,N,8739.4443,W,208
260324_221658_600,4200.0439,N,8739.4443,W,208
260324_221658_700,4200.0439,N,8739.4443,W,208
260324_221658_800,4200.0439,N,8739.4443,W,208
260324_221658_900,4200.0439,N,8739.4443,W,208
260324_221659_000,4200.0415,N,8739.4453,W,208
260324_221659_100,4200.0415,N,8739.4453,W,208
260324_221659_200,4200.0415,N,8739.4453,W,208
260324_221659_300,4200.0415,N,8739.4453,W,208
260324_221659_400,4200.0415,N,8739.4453,W,208
260324_221659_500,4200.0415,N,8739.4453,W,208
260324_221659_600,4200.0415,N,8739.4453,W,208
260324_221659_700,4200.0415,N,8739.4453,W,208
260324_221659_800,4200.0415,N,8739.4453,W,208
260324_221659_900,4200.0415,N,8739.4453,W,208
260324_221700_000,4200.0391,N,8739.4463,W,208
260324_221700_099,4200.0391,N,8739.4463,W,208
260324_221700_199,4200.0391,N,8739.4463,W,208
260324_221700_299,4200.0391,N,8739.4463,W,208
260324_221700_399,4200.0391,N,8739.4463,W,208
260324_221700_499,4200.0391,N,8739.4463,W,208
260324_221700_599,4200.0391,N,8739.4463,W,208
260324_221700_699,4200.0391,N,8739.4463,W,208
260324_221700_799,4200.0391,N,8739.4463,W,208
260324_221700_899,4200.0391,N,8739.4463,W,208
260324_221700_999,4200.0391,N,8739.4463,W,208
260324_221701_099,4200.0391,N,8739.4463,W,208
260324_221701_199,4200.0391,N,8739.4463,W,208
260324_221701_299,4200.0391,N,8739.4463,W,208
260324_221701_399,4200.0391,N,8739.4463,W,208
260324_221701_499,4200.0391,N,8739.4463,W,208
260324_221701_599,4200.0391,N,8739.4463,W,208
260324_221701_699,4200.0391,N,8739.4463,W,208
260324_221701_799,4200.0391,N,8739.4463,W,208
260324_221701_899,4200.0391,N,8739.4463,W,208
260324_221702_000,4200.0352,N,8739.4473,W,208
260324_221702_100,4200.0352,N,8739.4473,W,208
260324_221702_200,4200.0352,N,8739.4473,W,208
260324_221702_300,4200.0352,N,8739.4473,W,208
260324_221702_400,4200.0352,N,8739.4473,W,208
260324_221702_500,4200.0352,N,8739.4473,W,208
260324_221702_600,4200.0352,N,8739.4473,W,208
260324_221702_700,4200.0352,N,8739.4473,W,208
260324_221702_800,4200.0352,N,8739.4473,W,208
260324_221702_900,4200.0352,N,8739.4473,W,208
260324_221703_000,4200.0342,N,8739.4482,W,208
260324_221703_100,4200.0342,N,8739.4482,W,208
260324_221703_200,4200.0342,N,8739.4482,W,208
260324_221703_300,4200.0342,N,8739.4482,W,208
260324_221703_400,4200.0342,N,8739.4482,W,208
260324_221703_500,4200.0342,N,8739.4482,W,208
260324_221703_600,4200.0342,N,8739.4482,W,208
260324_221703_700,4200.0342,N,8739.4482,W,208
260324_221703_800,4200.0342,N,8739.4482,W,208
260324_221703_900,4200.0342,N,8739.4482,W,208
260324_221704_000,4200.0337,N,8739.4482,W,208
260324_221704_100,4200.0337,N,8739.4482,W,208
260324_221704_200,4200.0337,N,8739.4482,W,208
260324_221704_300,4200.0337,N,8739.4482,W,208
260324_221704_400,4200.0337,N,8739.4482,W,208
260324_221704_500,4200.0337,N,8739.4482,W,208
260324_221704_600,4200.0337,N,8739.4482,W,208
260324_221704_700,4200.0337,N,8739.4482,W,208
260324_221704_800,4200.0337,N,8739.4482,W,208
260324_221704_900,4200.0337,N,8739.4482,W,208
260324_221705_000,4200.0342,N,8739.4482,W,208
260324_221705_100,4200.0342,N,8739.4482,W,208
260324_221705_200,4200.0342,N,8739.4482,W,208
260324_221705_300,4200.0342,N,8739.4482,W,208
260324_221705_400,4200.0342,N,8739.4482,W,208
260324_221705_500,4200.0342,N,8739.4482,W,208
260324_221705_600,4200.0342,N,8739.4482,W,208
260324_221705_700,4200.0342,N,8739.4482,W,208
260324_221705_800,4200.0342,N,8739.4482,W,208
260324_221705_900,4200.0342,N,8739.4482,W,208
260324_221706_000,4200.0342,N,8739.4482,W,208
260324_221706_100,4200.0342,N,8739.4482,W,208
260324_221706_200,4200.0342,N,8739.4482,W,208
260324_221706_300,4200.0342,N,8739.4482,W,208
260324_221706_400,4200.0342,N,8739.4482,W,208
260324_221706_500,4200.0342,N,8739.4482,W,208
260324_221706_600,4200.0342,N,8739.4482,W,208
260324_221706_700,4200.0342,N,8739.4482,W,208
260324_221706_800,4200.0342,N,8739.4482,W,208
260324_221706_900,4200.0342,N,8739.4482,W,208
260324_221707_000,4200.0347,N,8739.4482,W,208
260324_221707_100,4200.0347,N,8739.4482,W,208
260324_221707_200,4200.0347,N,8739.4482,W,208
260324_221707_300,4200.0347,N,8739.4482,W,208
260324_221707_400,4200.0347,N,8739.4482,W,208
260324_221707_500,4200.0347,N,8739.4482,W,208
260324_221707_600,4200.0347,N,8739.4482,W,208
260324_221707_700,4200.0347,N,8739.4482,W,208
260324_221707_800,4200.0347,N,8739.4482,W,208
260324_221707_900,4200.0347,N,8739.4482,W,208
260324_221708_000,4200.0342,N,8739.4482,W,208
260324_221708_100,4200.0342,N,8739.4482,W,208
260324_221708_200,4200.0342,N,8739.4482,W,208
260324_221708_300,4200.0342,N,8739.4482,W,208
260324_221708_400,4200.0342,N,8739.4482,W,208
260324_221708_500,4200.0342,N,8739.4482,W,208
260324_221708_600,4200.0342,N,8739.4482,W,208
260324_221708_700,4200.0342,N,8739.4482,W,208
260324_221708_800,4200.0342,N,8739.4482,W,208
260324_221708_900,4200.0342,N,8739.4482,W,208
260324_221709_000,4200.0342,N,8739.4482,W,208
260324_221709_100,4200.0342,N,8739.4482,W,208
260324_221709_200,4200.0342,N,8739.4482,W,208
260324_221709_300,4200.0342,N,8739.4482,W,208
260324_221709_400,4200.0342,N,8739.4482,W,208
260324_221709_500,4200.0342,N,8739.4482,W,208
260324_221709_600,4200.0342,N,8739.4482,W,208
260324_221709_700,4200.0342,N,8739.4482,W,208
260324_221709_800,4200.0342,N,8739.4482,W,208
260324_221709_900,4200.0342,N,8739.4482,W,208
260324_221710_000,4200.0337,N,8739.4482,W,208
260324_221710_100,4200.0337,N,8739.4482,W,208
260324_221710_200,4200.0337,N,8739.4482,W,208
260324_221710_300,4200.0337,N,8739.4482,W,208
260324_221710_400,4200.0337,N,8739.4482,W,208
260324_221710_500,4200.0337,N,8739.4482,W,208
260324_221710_600,4200.0337,N,8739.4482,W,208
260324_221710_700,4200.0337,N,8739.4482,W,208
260324_221710_800,4200.0337,N,8739.4482,W,208
260324_221710_900,4200.0337,N,8739.4482,W,208
260324_221711_000,4200.0327,N,8739.4492,W,208
260324_221711_100,4200.0327,N,8739.4492,W,208
260324_221711_200,4200.0327,N,8739.4492,W,208
260324_221711_300,4200.0327,N,8739.4492,W,208
260324_221711_400,4200.0327,N,8739.4492,W,208
260324_221711_500,4200.0327,N,8739.4492,W,208
260324_221711_600,4200.0327,N,8739.4492,W,208
260324_221711_700,4200.0327,N,8739.4492,W,208
260324_221711_800,4200.0327,N,8739.4492,W,208
260324_221711_900,4200.0327,N,8739.4492,W,208
260324_221712_000,4200.0317,N,8739.4492,W,208
260324_221712_100,4200.0317,N,8739.4492,W,208
260324_221712_200,4200.0317,N,8739.4492,W,208
260324_221712_300,4200.0317,N,8739.4492,W,208
260324_221712_400,4200.0317,N,8739.4492,W,208
260324_221712_500,4200.0317,N,8739.4492,W,208
260324_221712_600,4200.0317,N,8739.4492,W,208
260324_221712_700,4200.0317,N,8739.4492,W,208
260324_221712_800,4200.0317,N,8739.4492,W,208
260324_221712_900,4200.0317,N,8739.4492,W,208
260324_221713_000,4200.0298,N,8739.4492,W,208
260324_221713_100,4200.0298,N,8739.4492,W,208
260324_221713_200,4200.0298,N,8739.4492,W,208
260324_221713_300,4200.0298,N,8739.4492,W,208
260324_221713_400,4200.0298,N,8739.4492,W,208
260324_221713_500,4200.0298,N,8739.4492,W,208
260324_221713_600,4200.0298,N,8739.4492,W,208
260324_221713_700,4200.0298,N,8739.4492,W,208
260324_221713_800,4200.0298,N,8739.4492,W,208
260324_221713_900,4200.0298,N,8739.4492,W,208
260324_221714_000,4200.0283,N,8739.4502,W,208
260324_221714_100,4200.0283,N,8739.4502,W,208
260324_221714_200,4200.0283,N,8739.4502,W,208
260324_221714_300,4200.0283,N,8739.4502,W,208
260324_221714_400,4200.0283,N,8739.4502,W,208
260324_221714_500,4200.0283,N,8739.4502,W,208
260324_221714_600,4200.0283,N,8739.4502,W,208
260324_221714_700,4200.0283,N,8739.4502,W,208
260324_221714_800,4200.0283,N,8739.4502,W,208
260324_221714_900,4200.0283,N,8739.4502,W,208
260324_221715_000,4200.0269,N,8739.4502,W,208
260324_221715_100,4200.0269,N,8739.4502,W,208
260324_221715_200,4200.0269,N,8739.4502,W,208
260324_221715_300,4200.0269,N,8739.4502,W,208
260324_221715_400,4200.0269,N,8739.4502,W,208
260324_221715_500,4200.0269,N,8739.4502,W,208
260324_221715_600,4200.0269,N,8739.4502,W,208
260324_221715_700,4200.0269,N,8739.4502,W,208
260324_221715_800,4200.0269,N,8739.4502,W,208
260324_221715_900,4200.0269,N,8739.4502,W,208
260324_221716_000,4200.0249,N,8739.4512,W,208
260324_221716_100,4200.0249,N,8739.4512,W,208
260324_221716_200,4200.0249,N,8739.4512,W,208
260324_221716_300,4200.0249,N,8739.4512,W,208
260324_221716_400,4200.0249,N,8739.4512,W,208
260324_221716_500,4200.0249,N,8739.4512,W,208
260324_221716_600,4200.0249,N,8739.4512,W,208
260324_221716_700,4200.0249,N,8739.4512,W,208
260324_221716_800,4200.0249,N,8739.4512,W,208
260324_221716_900,4200.0249,N,8739.4512,W,208
260324_221717_000,4200.0234,N,8739.4512,W,208
260324_221717_100,4200.0234,N,8739.4512,W,208
260324_221717_200,4200.0234,N,8739.4512,W,208
260324_221717_300,4200.0234,N,8739.4512,W,208
260324_221717_400,4200.0234,N,8739.4512,W,208
260324_221717_500,4200.0234,N,8739.4512,W,208
260324_221717_600,4200.0234,N,8739.4512,W,208
260324_221717_700,4200.0234,N,8739.4512,W,208
260324_221717_800,4200.0234,N,8739.4512,W,208
260324_221717_900,4200.0234,N,8739.4512,W,208
260324_221718_000,4200.0210,N,8739.4512,W,208
260324_221718_100,4200.0210,N,8739.4512,W,208
260324_221718_200,4200.0210,N,8739.4512,W,208
260324_221718_300,4200.0210,N,8739.4512,W,208
260324_221718_400,4200.0210,N,8739.4512,W,208
260324_221718_500,4200.0210,N,8739.4512,W,208
260324_221718_600,4200.0210,N,8739.4512,W,208
260324_221718_700,4200.0210,N,8739.4512,W,208
260324_221718_800,4200.0210,N,8739.4512,W,208
260324_221718_900,4200.0210,N,8739.4512,W,208
260324_221719_000,4200.0190,N,8739.4512,W,208
260324_221719_100,4200.0190,N,8739.4512,W,208
260324_221719_200,4200.0190,N,8739.4512,W,208
260324_221719_300,4200.0190,N,8739.4512,W,208
260324_221719_400,4200.0190,N,8739.4512,W,208
260324_221719_500,4200.0190,N,8739.4512,W,208
260324_221719_600,4200.0190,N,8739.4512,W,208
260324_221719_700,4200.0190,N,8739.4512,W,208
260324_221719_800,4200.0190,N,8739.4512,W,208
260324_221719_900,4200.0190,N,8739.4512,W,208
260324_221720_000,4200.0142,N,8739.4521,W,208
260324_221720_100,4200.0142,N,8739.4521,W,208
260324_221720_200,4200.0142,N,8739.4521,W,208
260324_221720_300,4200.0142,N,8739.4521,W,208
260324_221720_400,4200.0142,N,8739.4521,W,208
260324_221720_500,4200.0142,N,8739.4521,W,208
260324_221720_600,4200.0142,N,8739.4521,W,208
260324_221720_700,4200.0142,N,8739.4521,W,208
260324_221720_800,4200.0142,N,8739.4521,W,208
260324_221720_900,4200.0142,N,8739.4521,W,208
260324_221721_000,4200.0083,N,8739.4531,W,208
260324_221721_100,4200.0083,N,8739.4531,W,208
260324_221721_200,4200.0083,N,8739.4531,W,208
260324_221721_300,4200.0083,N,8739.4531,W,208
260324_221721_400,4200.0083,N,8739.4531,W,208
260324_221721_500,4200.0083,N,8739.4531,W,208
260324_221721_600,4200.0083,N,8739.4531,W,208
260324_221721_700,4200.0083,N,8739.4531,W,208
260324_221721_800,4200.0083,N,8739.4531,W,208
260324_221721_900,4200.0083,N,8739.4531,W,208
260324_221722_000,4200.0044,N,8739.4551,W,208
260324_221722_100,4200.0044,N,8739.4551,W,208
260324_221722_200,4200.0044,N,8739.4551,W,208
260324_221722_300,4200.0044,N,8739.4551,W,208
260324_221722_400,4200.0044,N,8739.4551,W,208
260324_221722_500,4200.0044,N,8739.4551,W,208
260324_221722_600,4200.0044,N,8739.4551,W,208
260324_221722_700,4200.0044,N,8739.4551,W,208
260324_221722_800,4200.0044,N,8739.4551,W,208
260324_221722_900,4200.0044,N,8739.4551,W,208
260324_221723_000,4200.0024,N,8739.4561,W,208
260324_221723_100,4200.0024,N,8739.4561,W,208
260324_221723_200,4200.0024,N,8739.4561,W,208
260324_221723_300,4200.0024,N,8739.4561,W,208
260324_221723_400,4200.0024,N,8739.4561,W,208
260324_221723_500,4200.0024,N,8739.4561,W,208
260324_221723_600,4200.0024,N,8739.4561,W,208
260324_221723_700,4200.0024,N,8739.4561,W,208
260324_221723_800,4200.0024,N,8739.4561,W,208
260324_221723_900,4200.0024,N,8739.4561,W,208
260324_221724_000,4200.0029,N,8739.4561,W,208
260324_221724_100,4200.0029,N,8739.4561,W,208
260324_221724_200,4200.0029,N,8739.4561,W,208
260324_221724_300,4200.0029,N,8739.4561,W,208
260324_221724_400,4200.0029,N,8739.4561,W,208
260324_221724_500,4200.0029,N,8739.4561,W,208
260324_221724_600,4200.0029,N,8739.4561,W,208
260324_221724_700,4200.0029,N,8739.4561,W,208
260324_221724_800,4200.0029,N,8739.4561,W,208
260324_221724_900,4200.0029,N,8739.4561,W,208
260324_221725_000,4200.0039,N,8739.4561,W,208
260324_221725_100,4200.0039,N,8739.4561,W,208
260324_221725_200,4200.0039,N,8739.4561,W,208
260324_221725_300,4200.0039,N,8739.4561,W,208
260324_221725_400,4200.0039,N,8739.4561,W,208
260324_221725_500,4200.0039,N,8739.4561,W,208
260324_221725_600,4200.0039,N,8739.4561,W,208
260324_221725_700,4200.0039,N,8739.4561,W,208
260324_221725_800,4200.0039,N,8739.4561,W,208
260324_221725_900,4200.0039,N,8739.4561,W,208
260324_221726_000,4200.0063,N,8739.4561,W,208
260324_221726_100,4200.0063,N,8739.4561,W,208
260324_221726_200,4200.0063,N,8739.4561,W,208
260324_221726_300,4200.0063,N,8739.4561,W,208
260324_221726_400,4200.0063,N,8739.4561,W,208
260324_221726_500,4200.0063,N,8739.4561,W,208
260324_221726_600,4200.0063,N,8739.4561,W,208
260324_221726_700,4200.0063,N,8739.4561,W,208
260324_221726_800,4200.0063,N,8739.4561,W,208
260324_221726_900,4200.0063,N,8739.4561,W,208
260324_221727_000,4200.0103,N,8739.4541,W,208
260324_221727_100,4200.0103,N,8739.4541,W,208
260324_221727_200,4200.0103,N,8739.4541,W,208
260324_221727_300,4200.0103,N,8739.4541,W,208
260324_221727_400,4200.0103,N,8739.4541,W,208
260324_221727_500,4200.0103,N,8739.4541,W,208
260324_221727_600,4200.0103,N,8739.4541,W,208
260324_221727_700,4200.0103,N,8739.4541,W,208
260324_221727_800,4200.0103,N,8739.4541,W,208
260324_221727_900,4200.0103,N,8739.4541,W,208
260324_221728_000,4200.0103,N,8739.4541,W,208
260324_221728_100,4200.0103,N,8739.4541,W,208
260324_221728_200,4200.0103,N,8739.4541,W,208
260324_221728_300,4200.0103,N,8739.4541,W,208
260324_221728_400,4200.0103,N,8739.4541,W,208
260324_221728_500,4200.0103,N,8739.4541,W,208
260324_221728_600,4200.0103,N,8739.4541,W,208
260324_221728_700,4200.0103,N,8739.4541,W,208
260324_221728_800,4200.0103,N,8739.4541,W,208
260324_221728_900,4200.0103,N,8739.4541,W,208
260324_221729_000,4200.0142,N,8739.4531,W,208
260324_221729_100,4200.0142,N,8739.4531,W,208
260324_221729_200,4200.0142,N,8739.4531,W,208
260324_221729_300,4200.0142,N,8739.4531,W,208
260324_221729_400,4200.0142,N,8739.4531,W,208
260324_221729_500,4200.0142,N,8739.4531,W,208
260324_221729_600,4200.0142,N,8739.4531,W,208
260324_221729_700,4200.0142,N,8739.4531,W,208
260324_221729_800,4200.0142,N,8739.4531,W,208
260324_221729_900,4200.0142,N,8739.4531,W,208
260324_221730_000,4200.0137,N,8739.4531,W,208
260324_221730_100,4200.0137,N,8739.4531,W,208
260324_221730_200,4200.0137,N,8739.4531,W,208
260324_221730_300,4200.0137,N,8739.4531,W,208
260324_221730_400,4200.0137,N,8739.4531,W,208
260324_221730_500,4200.0137,N,8739.4531,W,208
260324_221730_600,4200.0137,N,8739.4531,W,208
260324_221730_700,4200.0137,N,8739.4531,W,208
260324_221730_800,4200.0137,N,8739.4531,W,208
260324_221730_900,4200.0137,N,8739.4531,W,208
260324_221731_000,4200.0137,N,8739.4531,W,208
260324_221731_100,4200.0137,N,8739.4531,W,208
260324_221731_200,4200.0137,N,8739.4531,W,208
260324_221731_300,4200.0137,N,8739.4531,W,208
260324_221731_400,4200.0137,N,8739.4531,W,208
260324_221731_500,4200.0137,N,8739.4531,W,208
260324_221731_600,4200.0137,N,8739.4531,W,208
260324_221731_700,4200.0137,N,8739.4531,W,208
260324_221731_800,4200.0137,N,8739.4531,W,208
260324_221731_900,4200.0137,N,8739.4531,W,208
260324_221732_000,4200.0137,N,8739.4531,W,208
260324_221732_100,4200.0137,N,8739.4531,W,208
260324_221732_200,4200.0137,N,8739.4531,W,208
260324_221732_300,4200.0137,N,8739.4531,W,208
260324_221732_400,4200.0137,N,8739.4531,W,208
260324_221732_500,4200.0137,N,8739.4531,W,208
260324_221732_600,4200.0137,N,8739.4531,W,208
260324_221732_700,4200.0137,N,8739.4531,W,208
260324_221732_800,4200.0137,N,8739.4531,W,208
260324_221732_900,4200.0137,N,8739.4531,W,208
260324_221733_000,4200.0127,N,8739.4531,W,208
260324_221733_100,4200.0127,N,8739.4531,W,208
260324_221733_200,4200.0127,N,8739.4531,W,208
260324_221733_300,4200.0127,N,8739.4531,W,208
260324_221733_400,4200.0127,N,8739.4531,W,208
260324_221733_500,4200.0127,N,8739.4531,W,208
260324_221733_600,4200.0127,N,8739.4531,W,208
260324_221733_700,4200.0127,N,8739.4531,W,208
260324_221733_800,4200.0127,N,8739.4531,W,208
260324_221733_900,4200.0127,N,8739.4531,W,208
260324_221734_000,4200.0122,N,8739.4531,W,208
260324_221734_100,4200.0122,N,8739.4531,W,208
260324_221734_200,4200.0122,N,8739.4531,W,208
260324_221734_300,4200.0122,N,8739.4531,W,208
260324_221734_400,4200.0122,N,8739.4531,W,208
260324_221734_500,4200.0122,N,8739.4531,W,208
260324_221734_600,4200.0122,N,8739.4531,W,208
260324_221734_700,4200.0122,N,8739.4531,W,208
260324_221734_800,4200.0122,N,8739.4531,W,208
260324_221734_900,4200.0122,N,8739.4531,W,208
260324_221735_000,4200.0103,N,8739.4531,W,208
260324_221735_100,4200.0103,N,8739.4531,W,208
260324_221735_200,4200.0103,N,8739.4531,W,208
260324_221735_300,4200.0103,N,8739.4531,W,208
260324_221735_400,4200.0103,N,8739.4531,W,208
260324_221735_500,4200.0103,N,8739.4531,W,208
260324_221735_600,4200.0103,N,8739.4531,W,208
260324_221735_700,4200.0103,N,8739.4531,W,208
260324_221735_800,4200.0103,N,8739.4531,W,208
260324_221735_900,4200.0103,N,8739.4531,W,208
260324_221736_000,4200.0093,N,8739.4531,W,208
260324_221736_100,4200.0093,N,8739.4531,W,208
260324_221736_200,4200.0093,N,8739.4531,W,208
260324_221736_300,4200.0093,N,8739.4531,W,208
260324_221736_400,4200.0093,N,8739.4531,W,208
260324_221736_500,4200.0093,N,8739.4531,W,208
260324_221736_600,4200.0093,N,8739.4531,W,208
260324_221736_700,4200.0093,N,8739.4531,W,208
260324_221736_800,4200.0093,N,8739.4531,W,208
260324_221736_900,4200.0093,N,8739.4531,W,208
260324_221737_000,4200.0078,N,8739.4531,W,208
260324_221737_100,4200.0078,N,8739.4531,W,208
260324_221737_200,4200.0078,N,8739.4531,W,208
260324_221737_300,4200.0078,N,8739.4531,W,208
260324_221737_400,4200.0078,N,8739.4531,W,208
260324_221737_500,4200.0078,N,8739.4531,W,208
260324_221737_600,4200.0078,N,8739.4531,W,208
260324_221737_700,4200.0078,N,8739.4531,W,208
260324_221737_800,4200.0078,N,8739.4531,W,208
260324_221737_900,4200.0078,N,8739.4531,W,208
260324_221738_000,4200.0073,N,8739.4541,W,208
260324_221738_100,4200.0073,N,8739.4541,W,208
260324_221738_200,4200.0073,N,8739.4541,W,208
260324_221738_300,4200.0073,N,8739.4541,W,208
260324_221738_400,4200.0073,N,8739.4541,W,208
260324_221738_500,4200.0073,N,8739.4541,W,208
260324_221738_600,4200.0073,N,8739.4541,W,208
260324_221738_700,4200.0073,N,8739.4541,W,208
260324_221738_800,4200.0073,N,8739.4541,W,208
260324_221738_900,4200.0073,N,8739.4541,W,208
260324_221739_000,4200.0068,N,8739.4541,W,208
260324_221739_100,4200.0068,N,8739.4541,W,208
260324_221739_200,4200.0068,N,8739.4541,W,208
260324_221739_300,4200.0068,N,8739.4541,W,208
260324_221739_400,4200.0068,N,8739.4541,W,208
